query_array_index,query_frame_id,matched_ref_index,matched_ref_frame_id,quality,valid,gt_x,gt_y,gt_yaw_rad,est_x,est_y,est_yaw_rad,xy_error
214,215,214,215,0.577428392,True,315.986900,-475.405000,1.519600000,315.986900,-475.405000,1.519600000,0.000000
215,216,215,216,0.579351166,True,316.064200,-473.910500,1.520218000,316.064200,-473.910500,1.520218000,0.000000
216,217,216,217,0.595253275,True,316.141400,-472.415900,1.519983000,316.141400,-472.415900,1.519983000,0.000000
217,218,217,218,0.592702957,True,316.187800,-471.500900,1.518393000,316.187800,-471.500900,1.518393000,0.000000
218,219,218,219,0.582440384,True,316.234200,-470.585800,1.515466000,316.234200,-470.585800,1.515466000,0.000000
219,220,219,220,0.574794746,True,316.305500,-469.143000,1.507882000,316.305500,-469.143000,1.507882000,0.000000
220,221,220,221,0.564722543,True,316.365500,-467.958600,1.500641000,316.365500,-467.958600,1.500641000,0.000000
221,222,222,223,0.549597782,True,316.424300,-466.903700,1.494522000,316.491900,-465.849400,1.490031000,1.056465
222,223,222,223,0.533607604,True,316.491900,-465.849400,1.490031000,316.491900,-465.849400,1.490031000,0.000000
223,224,223,224,0.537911433,True,316.578600,-464.666800,1.486970000,316.578600,-464.666800,1.486970000,0.000000
224,225,224,225,0.546684938,True,316.694300,-463.227100,1.485282000,316.694300,-463.227100,1.485282000,0.000000
225,226,225,226,0.551738531,True,316.771700,-462.314100,1.485023000,316.771700,-462.314100,1.485023000,0.000000
226,227,226,227,0.543840163,True,316.849100,-461.401200,1.484764000,316.849100,-461.401200,1.484764000,0.000000
227,228,227,228,0.542283855,True,316.976400,-459.925200,1.484764000,316.976400,-459.925200,1.484764000,0.000000
228,229,228,229,0.549025630,True,317.103700,-458.449200,1.484764000,317.103700,-458.449200,1.484764000,0.000000
229,230,229,230,0.533019044,True,317.231000,-456.973200,1.484764000,317.231000,-456.973200,1.484764000,0.000000
230,231,230,231,0.519278937,True,317.358300,-455.497100,1.484764000,317.358300,-455.497100,1.484764000,0.000000
231,232,231,232,0.518516405,True,317.485600,-454.021100,1.484764000,317.485600,-454.021100,1.484764000,0.000000
232,233,232,233,0.532494038,True,317.612900,-452.545100,1.484764000,317.612900,-452.545100,1.484764000,0.000000
233,234,233,234,0.529716879,True,317.740200,-451.069100,1.484764000,317.740200,-451.069100,1.484764000,0.000000
234,235,234,235,0.530945091,True,317.867500,-449.593100,1.484764000,317.867500,-449.593100,1.484764000,0.000000
235,236,235,236,0.518818045,True,317.994800,-448.117100,1.484764000,317.994800,-448.117100,1.484764000,0.000000
236,237,236,237,0.521190593,True,318.122100,-446.641100,1.484764000,318.122100,-446.641100,1.484764000,0.000000
237,238,237,238,0.511518542,True,318.249400,-445.165100,1.484764000,318.249400,-445.165100,1.484764000,0.000000
238,239,239,240,0.495826526,True,318.376700,-443.689000,1.484764000,318.504000,-442.213000,1.484764000,1.481479
239,240,239,240,0.503285177,True,318.504000,-442.213000,1.484764000,318.504000,-442.213000,1.484764000,0.000000
